material_id,cpse_id,sector,plant_code,source_material_code,material_type,material_description,technical_spec_text,uom,existing_material_group,unit_price_inr,current_stock_qty,annual_procurement_qty,bucket,human_review_flag
MAT-ST-001963,CPSE-SAIL,Steel & Metals,SAIL-BOKARO-STEEL-PLANT,MAT-675551,ERSA,BEARING BALL 6314 ZZ C3,DEEP GROOVE BALL BEARING 70X150X35MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,4674.21,14,37,BKT-BRG-DGBB-6314-ZZ-01556,False
MAT-ST-001964,CPSE-SAIL,Steel & Metals,SAIL-BOKARO-STEEL-PLANT,MAT-900588,ERSA,SWING CHECK VALVE 3 INCH 150# WCB,SWING CHECK NON RETURN VALVE 3 INCH CLASS 150# FLANGED RF BODY WCB TRIM 8 BS 1868 / ASME B16.34,EA,PIPING-VALVES,13006.47,9,41,BKT-VLV-CHECK-3INCH-150#-WCB-01557,False
MAT-ST-001965,CPSE-SAIL,Steel & Metals,SAIL-IISCO-BURNPUR,MAT-527744,ERSA,Swing Check Valve 3 In 150# Wcb,SWING CHECK NON RETURN VALVE 3 INCH CLASS 150# FLANGED RF BODY WCB TRIM 8 BS 1868 / ASME B16.34,EA,PIPING-VALVES,12403.25,14,38,BKT-VLV-CHECK-3INCH-150#-WCB-01557,False
MAT-RP-001966,CPSE-IOCL,Refining & Petrochemicals,IOCL-PARADIP-REFINERY,MAT-112975,ERSA,Swing Check Vlv 3 Inch 150# Wcb,SWING CHECK NON RETURN VALVE 3 INCH CLASS 150# FLANGED RF BODY WCB TRIM 8 BS 1868 / ASME B16.34,EA,PIPING-VALVES,11284.95,11,26,BKT-VLV-CHECK-3INCH-150#-WCB-01557,False
MAT-RP-001967,CPSE-IOCL,Refining & Petrochemicals,IOCL-PANIPAT-REFINERY,MAT-841587,ERSA,MCCB 400A 3P 50KA THERM-MAG,MOULDED CASE CIRCUIT BREAKER 400A 3P 415V AC 50KA THERMAL MAGNETIC TRIP UNIT IEC 60947-2,EA,ELECTRICAL-SWITCHGEAR,34302.69,1,3,BKT-ELE-MCCB-400A-3P-50KA-01558,False
MAT-HE-001968,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HARIDWAR-HEEP,MAT-632895,ERSA,BALL VALVE 1/2 INCH 300# CF8M FLGD,3-PIECE BALL VALVE FULL BORE 1/2 INCH CLASS 300# FLANGED BODY CF8M PTFE SEAT LEVER OPERATED BS 5351 / ASME B16.34,EA,PIPING-VALVES,4064.63,5,21,BKT-VLV-BALL-1/2INCH-300#-CF8M-01559,False
MAT-OG-001969,CPSE-ONGC,Oil & Gas Upstream,ONGC-MUMBAI-HIGH-OFFSHORE,MAT-202471,ERSA,Bl Valve 1/2 In 300# Cf8M Flgd,3-PIECE BALL VALVE FULL BORE 1/2 INCH CLASS 300# FLANGED BODY CF8M PTFE SEAT LEVER OPERATED BS 5351 / ASME B16.34,EA,PIPING-VALVES,3940.79,8,20,BKT-VLV-BALL-1/2INCH-300#-CF8M-01559,False
MAT-RP-001970,CPSE-IOCL,Refining & Petrochemicals,IOCL-PARADIP-REFINERY,MAT-198812,ERSA,BEARING BALL 6205 OPEN C3,DEEP GROOVE BALL BEARING 25X52X15MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,342.93,12,60,BKT-BRG-DGBB-6205-OPEN-01560,False
MAT-MN-001971,CPSE-CIL,Coal Mining & Extraction,CIL-NCL-SINGRAULI-MINES,MAT-492040,HIBE,CABLE LT XLPE 1.1KV 3.5C X 240 SQMM AL A,1.1KV GRADE 3.5C X 240 SQMM STRANDED ALUMINIUM CONDUCTOR XLPE INSULATED GALVANIZED STEEL ARMOURED PVC SHEATHED IS 7098,MTR,ELECTRICAL-CABLES,4848.97,13,39,BKT-CBL-LTXLPE-3.5CX240SQMM-1.1KV-01561,False
MAT-RP-001972,CPSE-IOCL,Refining & Petrochemicals,IOCL-PARADIP-REFINERY,MAT-254548,ERSA,MCCB 250A 4P 36KA THERM-MAG,MOULDED CASE CIRCUIT BREAKER 250A 4P 415V AC 36KA THERMAL MAGNETIC TRIP UNIT IEC 60947-2,EA,ELECTRICAL-SWITCHGEAR,33354.77,0,2,BKT-ELE-MCCB-250A-4P-36KA-01562,True
MAT-MN-001973,CPSE-CIL,Coal Mining & Extraction,CIL-SECL-BILASPUR-MINES,MAT-683506,ERSA,Mccb 250A 4P 36Ka Therm-Mag,MOULDED CASE CIRCUIT BREAKER 250A 4P 415V AC 36KA THERMAL MAGNETIC TRIP UNIT IEC 60947-2,EA,ELECTRICAL-SWITCHGEAR,35079.57,9,41,BKT-ELE-MCCB-250A-4P-36KA-01562,True
MAT-PW-001974,CPSE-NTPC,Thermal Power Generation,NTPC-VINDHYACHAL-STPS-4760MW,MAT-246953,ERSA,BEARING SPH ROLLER 22216K C3,SPHERICAL ROLLER BEARING 80X140X33MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,5888.28,12,28,BKT-BRG-SPH-22216K-C3-01563,False
MAT-PW-001975,CPSE-NTPC,Thermal Power Generation,NTPC-KORBA-SUPER-THERMAL,MAT-748961,HIBE,PIPE SMLS CS 4 INCH SCH40 ASTM A106 GR B,SEAMLESS PIPE SIZE 4 INCH WALL THICKNESS SCH40 MATERIAL ASTM A106 GR B ASME B36.10M / B36.19M,MTR,PIPING-TUBES,1935.58,6,24,BKT-PIPE-4INCH-SCH40-ASTMA106GRB-01564,False
MAT-RP-001976,CPSE-IOCL,Refining & Petrochemicals,IOCL-GUJARAT-KOYALI-REFINERY,MAT-543882,ERSA,BEARING SPH ROLLER 22316K NORMAL,SPHERICAL ROLLER BEARING 80X170X58MM TAPERED BORE 1:12 NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,16913.1,4,17,BKT-BRG-SPH-22316K-NORMAL-01565,False
MAT-PW-001977,CPSE-NTPC,Thermal Power Generation,NTPC-RAMAGUNDAM-STPS-2600MW,MAT-148169,HIBE,HEX HEAD BOLT M16 X 80MM GR 8.8,HEXAGONAL HEAD BOLT HIGH TENSILE M16 X 80MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED,NO,HARDWARE-FASTENERS,80.85,199,621,BKT-FAS-BOLT-M16X80MM-8.8-01566,False
MAT-MN-001978,CPSE-CIL,Coal Mining & Extraction,CIL-MCL-SAMBALPUR-MINES,MAT-220834,ERSA,MCCB 250A 4P 36KA THERM-MAG,MOULDED CASE CIRCUIT BREAKER 250A 4P 415V AC 36KA THERMAL MAGNETIC TRIP UNIT IEC 60947-2,EA,ELECTRICAL-SWITCHGEAR,28105.41,11,52,BKT-ELE-MCCB-250A-4P-36KA-01567,False
MAT-HE-001979,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HYDERABAD-HPEP,MAT-417242,ERSA,BEARING BALL 6312 ZZ C3,DEEP GROOVE BALL BEARING 60X130X31MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,2646.45,3,13,BKT-BRG-DGBB-6312-ZZ-01568,False
MAT-MN-001980,CPSE-CIL,Coal Mining & Extraction,CIL-SECL-BILASPUR-MINES,MAT-708515,ERSA,PRESSURE GAUGE 0-40 KG/CM2 DIAL 100MM,INDUSTRIAL BOURDON TUBE PRESSURE GAUGE RANGE 0-40 KG/CM2 DIAL 100MM BOTTOM MOUNT 1/2 INCH NPT CASE SS304 IP65 ASME B40.100,EA,INSTRUMENTATION-CONTROL,2702.51,7,33,BKT-INS-GAUGE-0-40KGCM2-100MM-01569,False
MAT-PW-001981,CPSE-NTPC,Thermal Power Generation,NTPC-RAMAGUNDAM-STPS-2600MW,MAT-742749,HIBE,CABLE HT XLPE 11KV 3C X 185 SQMM AL ARMD,11KV GRADE 3C X 185 SQMM STRANDED ALUMINIUM CONDUCTOR XLPE INSULATED GALVANIZED STEEL ARMOURED PVC SHEATHED IS 7098,MTR,ELECTRICAL-CABLES,2354.79,3,11,BKT-CBL-HTXLPE-3CX185SQMM-11KV-01570,False
MAT-RP-001982,CPSE-IOCL,Refining & Petrochemicals,IOCL-PANIPAT-REFINERY,MAT-703566,HIBE,CABLE HT XLPE 11KV 3C X 185 SQMM AL ARMD,11KV GRADE 3C X 185 SQMM STRANDED ALUMINIUM CONDUCTOR XLPE INSULATED GALVANIZED STEEL ARMOURED PVC SHEATHED IS 7098,MTR,ELECTRICAL-CABLES,2751.93,2,8,BKT-CBL-HTXLPE-3CX185SQMM-11KV-01570,False
MAT-PW-001983,CPSE-NTPC,Thermal Power Generation,NTPC-VINDHYACHAL-STPS-4760MW,MAT-738942,ERSA,GATE VALVE 3 INCH 150# WCB FLGD,GATE VALVE 3 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY WCB TRIM 8 API 600 / API 602 / ASME B16.34,EA,PIPING-VALVES,15047.95,3,14,BKT-VLV-GATE-3INCH-150#-WCB-01571,False
MAT-ST-001984,CPSE-SAIL,Steel & Metals,SAIL-IISCO-BURNPUR,MAT-820129,ERSA,BEARING SPH ROLLER 22216 NORMAL,SPHERICAL ROLLER BEARING 80X140X33MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,5642.41,17,48,BKT-BRG-SPH-22216-NORMAL-01572,False
MAT-OG-001985,CPSE-ONGC,Oil & Gas Upstream,ONGC-HAZIRA-GAS-PLANT,MAT-686713,HIBE,FLANGE WNRF 3 INCH 150# A105,FORGED CARBON STEEL FLANGE WNRF SIZE 3 INCH CLASS 150# ASTM A105 ASME B16.5,EA,PIPING-FITTINGS,2376.17,19,52,BKT-FLG-WNRF-3INCH-150#-A105-01573,False
MAT-ST-001986,CPSE-SAIL,Steel & Metals,SAIL-DURGAPUR-STEEL-PLANT,MAT-575594,ERSA,BEARING SPH ROLLER 22222K NORMAL,SPHERICAL ROLLER BEARING 110X200X53MM TAPERED BORE 1:12 NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,17166.97,14,36,BKT-BRG-SPH-22222K-NORMAL-01574,False
MAT-HE-001987,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HARIDWAR-HEEP,MAT-424360,ERSA,CONTACTOR 9A 3P 230VAC 3TF30,3-POLE POWER CONTACTOR 9A AC-3 415V CONTROL COIL 230V AC 50HZ 1NO+1NC CONTACTS IEC 60947-4-1,EA,ELECTRICAL-SWITCHGEAR,1831.73,13,43,BKT-ELE-CONT-9A-3TF30-230V-01575,False
MAT-PW-001988,CPSE-NTPC,Thermal Power Generation,NTPC-DADRI-POWER-STATION,MAT-373942,ERSA,CONTACTOR 9A 3P 230VAC 3TF30,3-POLE POWER CONTACTOR 9A AC-3 415V CONTROL COIL 230V AC 50HZ 1NO+1NC CONTACTS IEC 60947-4-1,EA,ELECTRICAL-SWITCHGEAR,2060.59,14,37,BKT-ELE-CONT-9A-3TF30-230V-01575,False
MAT-OG-001989,CPSE-ONGC,Oil & Gas Upstream,ONGC-URAN-PROCESSING-PLANT,MAT-431000,ERSA,BEARING SPH ROLLER 22318 C3,SPHERICAL ROLLER BEARING 90X190X64MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,24625.52,5,14,BKT-BRG-SPH-22318-C3-01576,False
MAT-HE-001990,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HYDERABAD-HPEP,MAT-288128,HIBE,CABLE LT XLPE 1.1KV 4C X 50 SQMM AL ARMD,1.1KV GRADE 4C X 50 SQMM STRANDED ALUMINIUM CONDUCTOR XLPE INSULATED GALVANIZED STEEL ARMOURED PVC SHEATHED IS 7098,MTR,ELECTRICAL-CABLES,1036.37,7,34,BKT-CBL-LTXLPE-4CX50SQMM-1.1KV-01577,False
MAT-HE-001991,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HARIDWAR-HEEP,MAT-643816,ERSA,BEARING BALL 6207 2RS1 C3,DEEP GROOVE BALL BEARING 35X72X17MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,726.2,8,46,BKT-BRG-DGBB-6207-2RS1-01578,False
MAT-GT-001992,CPSE-GAIL,Gas Transmission & Petrochem,GAIL-VIJAIPUR-COMPRESSOR,MAT-638217,ERSA,GATE VALVE 6 INCH 150# WCB FLGD,GATE VALVE 6 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY WCB TRIM 8 API 600 / API 602 / ASME B16.34,EA,PIPING-VALVES,36095.01,3,7,BKT-VLV-GATE-6INCH-150#-WCB-01579,False
MAT-HE-001993,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HYDERABAD-HPEP,MAT-457124,ERSA,GATE VALVE 6 INCH 150# WCB FLGD,GATE VALVE 6 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY WCB TRIM 8 API 600 / API 602 / ASME B16.34,EA,PIPING-VALVES,43332.75,2,9,BKT-VLV-GATE-6INCH-150#-WCB-01579,False
MAT-RP-001994,CPSE-IOCL,Refining & Petrochemicals,IOCL-PARADIP-REFINERY,MAT-556164,HIBE,SPIRAL WOUND GASKET 2 INCH 150# SS304/GR,SPIRAL WOUND METALLIC GASKET 2 INCH CLASS 150# CENTERING RING CS INNER RING SS304 GRAPHITE FILLER ASME B16.20,EA,GASKETS-SEALING-PRODUCTS,281.65,135,451,BKT-SEAL-SPRL-2INCH-150#-SS304-01580,False
MAT-HE-001995,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HYDERABAD-HPEP,MAT-724210,ERSA,BEARING BALL 6207 ZZ C3,DEEP GROOVE BALL BEARING 35X72X17MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,610.08,7,32,BKT-BRG-DGBB-6207-ZZ-01581,False
MAT-RP-001996,CPSE-IOCL,Refining & Petrochemicals,IOCL-HALDIA-REFINERY,MAT-246925,ERSA,BEARING SPH ROLLER 22216K C3,SPHERICAL ROLLER BEARING 80X140X33MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,6321.12,15,57,BKT-BRG-SPH-22216K-C3-01582,False
MAT-MN-001997,CPSE-CIL,Coal Mining & Extraction,CIL-MCL-SAMBALPUR-MINES,MAT-351608,ERSA,MCB 40A 3P C CURVE 10KA,MINIATURE CIRCUIT BREAKER 40A 3P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,EA,ELECTRICAL-SWITCHGEAR,1842.62,7,24,BKT-ELE-MCB-40A-3P-C-01583,False
MAT-OG-001998,CPSE-ONGC,Oil & Gas Upstream,ONGC-URAN-PROCESSING-PLANT,MAT-965658,ERSA,BEARING SPH ROLLER 22316 C3,SPHERICAL ROLLER BEARING 80X170X58MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,16670.52,2,12,BKT-BRG-SPH-22316-C3-01584,False
MAT-OG-001999,CPSE-ONGC,Oil & Gas Upstream,ONGC-MUMBAI-HIGH-OFFSHORE,MAT-402015,ERSA,CONTACTOR 70A 3P 230VAC 3TF48,3-POLE POWER CONTACTOR 70A AC-3 415V CONTROL COIL 230V AC 50HZ 1NO+1NC CONTACTS IEC 60947-4-1,EA,ELECTRICAL-SWITCHGEAR,11178.72,8,21,BKT-ELE-CONT-70A-3TF48-230V-01585,False
MAT-PW-002000,CPSE-NTPC,Thermal Power Generation,NTPC-DADRI-POWER-STATION,MAT-933305,ERSA,SWING CHECK VALVE 3 INCH 150# WCB,SWING CHECK NON RETURN VALVE 3 INCH CLASS 150# FLANGED RF BODY WCB TRIM 8 BS 1868 / ASME B16.34,EA,PIPING-VALVES,11345.42,4,13,BKT-VLV-CHECK-3INCH-150#-WCB-01586,False
MAT-HE-002001,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HARIDWAR-HEEP,MAT-442575,ERSA,PRESSURE GAUGE 0-10 KG/CM2 DIAL 100MM,INDUSTRIAL BOURDON TUBE PRESSURE GAUGE RANGE 0-10 KG/CM2 DIAL 100MM BOTTOM MOUNT 1/2 INCH NPT CASE SS304 IP65 ASME B40.100,EA,INSTRUMENTATION-CONTROL,2881.21,5,14,BKT-INS-GAUGE-0-10KGCM2-100MM-01587,False
MAT-OG-002002,CPSE-ONGC,Oil & Gas Upstream,ONGC-ANKLESHWAR-ASSET,MAT-956677,HIBE,SPIRAL WOUND GASKET 4 INCH 150# SS304/GR,SPIRAL WOUND METALLIC GASKET 4 INCH CLASS 150# CENTERING RING CS INNER RING SS304 GRAPHITE FILLER ASME B16.20,EA,GASKETS-SEALING-PRODUCTS,532.21,66,237,BKT-SEAL-SPRL-4INCH-150#-SS304-01588,False
MAT-OG-002003,CPSE-ONGC,Oil & Gas Upstream,ONGC-ANKLESHWAR-ASSET,MAT-905821,ERSA,BEARING BALL 6312 ZZ C3,DEEP GROOVE BALL BEARING 60X130X31MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,3055.52,3,13,BKT-BRG-DGBB-6312-ZZ-01589,False
MAT-GT-002004,CPSE-GAIL,Gas Transmission & Petrochem,GAIL-VIJAIPUR-COMPRESSOR,MAT-726290,ERSA,BEARING BALL 6310 OPEN C3,DEEP GROOVE BALL BEARING 50X110X27MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,1739.4,4,19,BKT-BRG-DGBB-6310-OPEN-01590,False
MAT-RP-002005,CPSE-IOCL,Refining & Petrochemicals,IOCL-MATHURA-REFINERY,MAT-894171,ERSA,BEARING BL 6310 OPEN C3,DEEP GROOVE BALL BEARING 50X110X27MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,2066.76,1,5,BKT-BRG-DGBB-6310-OPEN-01590,False
MAT-OG-002006,CPSE-ONGC,Oil & Gas Upstream,ONGC-HAZIRA-GAS-PLANT,MAT-109410,ERSA,BEARING BALL 6205 2RS1 C3,DEEP GROOVE BALL BEARING 25X52X15MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,442.66,9,29,BKT-BRG-DGBB-6205-2RS1-01591,False
MAT-RP-002007,CPSE-IOCL,Refining & Petrochemicals,IOCL-MATHURA-REFINERY,MAT-515200,ERSA,MCB 40A 3P C CURVE 10KA,MINIATURE CIRCUIT BREAKER 40A 3P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,EA,ELECTRICAL-SWITCHGEAR,2009.5,7,24,BKT-ELE-MCB-40A-3P-C-01592,False
MAT-MN-002008,CPSE-CIL,Coal Mining & Extraction,CIL-SECL-BILASPUR-MINES,MAT-315169,ERSA,PRESSURE GAUGE 0-10 KG/CM2 DIAL 100MM,INDUSTRIAL BOURDON TUBE PRESSURE GAUGE RANGE 0-10 KG/CM2 DIAL 100MM BOTTOM MOUNT 1/2 INCH NPT CASE SS304 IP65 ASME B40.100,EA,INSTRUMENTATION-CONTROL,2347.57,3,12,BKT-INS-GAUGE-0-10KGCM2-100MM-01593,False
MAT-MN-002009,CPSE-CIL,Coal Mining & Extraction,CIL-MCL-SAMBALPUR-MINES,MAT-686934,ERSA,MCB 32A 1P C CURVE 10KA,MINIATURE CIRCUIT BREAKER 32A 1P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,EA,ELECTRICAL-SWITCHGEAR,310.86,13,41,BKT-ELE-MCB-32A-1P-C-01594,False
MAT-HE-002010,CPSE-BHEL,Heavy Electrical Engineering,BHEL-BHOPAL-HEP,MAT-188086,ERSA,MCB 32A 1P C CURVE 10KA,MINIATURE CIRCUIT BREAKER 32A 1P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,EA,ELECTRICAL-SWITCHGEAR,304.53,12,51,BKT-ELE-MCB-32A-1P-C-01594,False
MAT-MN-002011,CPSE-CIL,Coal Mining & Extraction,CIL-SECL-BILASPUR-MINES,MAT-321067,ERSA,MCB 32A 1P C CURVE 10KA,MINIATURE CIRCUIT BREAKER 32A 1P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,EA,ELECTRICAL-SWITCHGEAR,316.74,1,6,BKT-ELE-MCB-32A-1P-C-01594,False
MAT-GT-002012,CPSE-GAIL,Gas Transmission & Petrochem,GAIL-VIJAIPUR-COMPRESSOR,MAT-349538,HIBE,CABLE LT XLPE 1.1KV 3.5C X 240 SQMM AL A,1.1KV GRADE 3.5C X 240 SQMM STRANDED ALUMINIUM CONDUCTOR XLPE INSULATED GALVANIZED STEEL ARMOURED PVC SHEATHED IS 7098,MTR,ELECTRICAL-CABLES,4387.54,5,13,BKT-CBL-LTXLPE-3.5CX240SQMM-1.1KV-01595,False
MAT-ST-002013,CPSE-SAIL,Steel & Metals,SAIL-ROURKELA-STEEL-PLANT,MAT-898117,HIBE,HEX HEAD BOLT M16 X 50MM GR 8.8,HEXAGONAL HEAD BOLT HIGH TENSILE M16 X 50MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED,NO,HARDWARE-FASTENERS,50.94,28,152,BKT-FAS-BOLT-M16X50MM-8.8-01596,False
MAT-ST-002014,CPSE-SAIL,Steel & Metals,SAIL-DURGAPUR-STEEL-PLANT,MAT-797516,HIBE,PIPE SMLS SS 2 INCH SCH40S ASTM A312 TP3,SEAMLESS PIPE SIZE 2 INCH WALL THICKNESS SCH40S MATERIAL ASTM A312 TP316L ASME B36.10M / B36.19M,MTR,PIPING-TUBES,3289.25,3,11,BKT-PIPE-2INCH-SCH40S-ASTMA312TP316L-01597,False
MAT-HE-002015,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HYDERABAD-HPEP,MAT-131657,HIBE,PIPE SMLS SS 2 IN SCH40S ASTM A312 TP316,SEAMLESS PIPE SIZE 2 INCH WALL THICKNESS SCH40S MATERIAL ASTM A312 TP316L ASME B36.10M / B36.19M,MTR,PIPING-TUBES,3723.5,11,47,BKT-PIPE-2INCH-SCH40S-ASTMA312TP316L-01597,False
MAT-PW-002016,CPSE-NTPC,Thermal Power Generation,NTPC-SINGRAULI-STPS-2000MW,MAT-889963,ERSA,MCB 32A 4P C CURVE 10KA,MINIATURE CIRCUIT BREAKER 32A 4P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,EA,ELECTRICAL-SWITCHGEAR,2001.04,4,21,BKT-ELE-MCB-32A-4P-C-01598,False
MAT-GT-002017,CPSE-GAIL,Gas Transmission & Petrochem,GAIL-VIJAIPUR-COMPRESSOR,MAT-981608,ERSA,GATE VALVE 1/2 INCH 150# A105 FLGD,GATE VALVE 1/2 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY A105 TRIM 8 API 600 / API 602 / ASME B16.34,EA,PIPING-VALVES,4115.13,6,19,BKT-VLV-GATE-1/2INCH-150#-A105-01599,False
MAT-MN-002018,CPSE-CIL,Coal Mining & Extraction,CIL-NCL-SINGRAULI-MINES,MAT-788775,ERSA,MCB 40A 3P C CURVE 10KA,MINIATURE CIRCUIT BREAKER 40A 3P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,EA,ELECTRICAL-SWITCHGEAR,1530.29,1,4,BKT-ELE-MCB-40A-3P-C-01600,False
MAT-OG-002019,CPSE-ONGC,Oil & Gas Upstream,ONGC-URAN-PROCESSING-PLANT,MAT-741919,ERSA,BEARING SPH ROLLER 22222 C3,SPHERICAL ROLLER BEARING 110X200X53MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,19055.33,8,40,BKT-BRG-SPH-22222-C3-01601,False
MAT-RP-002020,CPSE-IOCL,Refining & Petrochemicals,IOCL-HALDIA-REFINERY,MAT-632842,ERSA,BEARING SPH RLLR 22222 C3,SPHERICAL ROLLER BEARING 110X200X53MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,16537.46,2,9,BKT-BRG-SPH-22222-C3-01601,False
MAT-GT-002021,CPSE-GAIL,Gas Transmission & Petrochem,GAIL-PATA-PETROCHEMICAL,MAT-682834,ERSA,BEARING BALL 6305 OPEN C3,DEEP GROOVE BALL BEARING 25X62X17MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,455.58,5,25,BKT-BRG-DGBB-6305-OPEN-01602,False
MAT-ST-002022,CPSE-SAIL,Steel & Metals,SAIL-ROURKELA-STEEL-PLANT,MAT-947811,ERSA,PRESSURE GAUGE 0-16 KG/CM2 DIAL 100MM,INDUSTRIAL BOURDON TUBE PRESSURE GAUGE RANGE 0-16 KG/CM2 DIAL 100MM BOTTOM MOUNT 1/2 INCH NPT CASE SS304 IP65 ASME B40.100,EA,INSTRUMENTATION-CONTROL,2802.07,8,30,BKT-INS-GAUGE-0-16KGCM2-100MM-01603,False
MAT-OG-002023,CPSE-ONGC,Oil & Gas Upstream,ONGC-RAJAHMUNDRY-ASSET,MAT-188589,ERSA,BALL VALVE 1/2 INCH 300# CF8M FLGD,3-PIECE BALL VALVE FULL BORE 1/2 INCH CLASS 300# FLANGED BODY CF8M PTFE SEAT LEVER OPERATED BS 5351 / ASME B16.34,EA,PIPING-VALVES,3536.25,26,72,BKT-VLV-BALL-1/2INCH-300#-CF8M-01604,False
MAT-HE-002024,CPSE-BHEL,Heavy Electrical Engineering,BHEL-TRICHY-BOILER-PLANT,MAT-857401,HIBE,HEX HEAD BOLT M16 X 65MM GR 8.8,HEXAGONAL HEAD BOLT HIGH TENSILE M16 X 65MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED,NO,HARDWARE-FASTENERS,68.54,32,105,BKT-FAS-BOLT-M16X65MM-8.8-01605,False
MAT-PW-002025,CPSE-NTPC,Thermal Power Generation,NTPC-SINGRAULI-STPS-2000MW,MAT-790055,ERSA,BEARING SPH ROLLER 22314K C3,SPHERICAL ROLLER BEARING 70X150X51MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,10138.43,0,2,BKT-BRG-SPH-22314K-C3-01606,False
MAT-PW-002026,CPSE-NTPC,Thermal Power Generation,NTPC-VINDHYACHAL-STPS-4760MW,MAT-564821,HIBE,CARTRIDGE FILTER 10 MICRON 20 INCH PP,SPUN BONDED CARTRIDGE FILTER RATING 10 MICRON LENGTH 20 INCH MATERIAL PP DOE TYPE FOR INDUSTRIAL PROCESS LIQUIDS,EA,FILTERS-CONSUMABLES,533.4,121,303,BKT-FLTR-CART-10MICRON-20INCH-PP-01607,False
MAT-ST-002027,CPSE-SAIL,Steel & Metals,SAIL-IISCO-BURNPUR,MAT-584116,HIBE,FLANGE WNRF 2 INCH 300# A105,FORGED CARBON STEEL FLANGE WNRF SIZE 2 INCH CLASS 300# ASTM A105 ASME B16.5,EA,PIPING-FITTINGS,2129.21,20,103,BKT-FLG-WNRF-2INCH-300#-A105-01608,False
MAT-ST-002028,CPSE-SAIL,Steel & Metals,SAIL-DURGAPUR-STEEL-PLANT,MAT-876551,HIBE,SPIRAL WOUND GASKET 6 INCH 150# SS304/GR,SPIRAL WOUND METALLIC GASKET 6 INCH CLASS 150# CENTERING RING CS INNER RING SS304 GRAPHITE FILLER ASME B16.20,EA,GASKETS-SEALING-PRODUCTS,755.77,284,679,BKT-SEAL-SPRL-6INCH-150#-SS304-01609,False
